Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Bulgaria,BGR,1982,8.991337,2.6594317,88.349236
Bulgaria,BGR,1983,10.2371645,2.90392,86.85892
Bulgaria,BGR,1984,10.645422,2.839835,86.51474
Bulgaria,BGR,1985,11.060186,1.9635512,86.97626
Bulgaria,BGR,1986,9.96664,2.0015333,88.03182
Bulgaria,BGR,1987,10.189973,2.1663287,87.6437
Bulgaria,BGR,1988,12.835609,2.1662035,84.998184
Bulgaria,BGR,1989,11.765628,2.2651663,85.9692
Bulgaria,BGR,1990,12.798168,1.7079413,85.49389
Bulgaria,BGR,1991,14.218344,2.7433498,83.03831
Bulgaria,BGR,1992,13.240602,2.464117,84.29529
Bulgaria,BGR,1993,15.015017,2.174688,82.810295
Bulgaria,BGR,1994,17.127945,1.7086737,81.16338
Bulgaria,BGR,1995,17.935957,2.5057259,79.55832
Bulgaria,BGR,1996,18.863354,3.1733513,77.963295
Bulgaria,BGR,1997,19.582895,3.1661363,77.25096
Bulgaria,BGR,1998,19.386263,3.7024214,76.911316
Bulgaria,BGR,1999,20.648235,3.745924,75.60584
Bulgaria,BGR,2000,23.714949,3.6340146,72.65103
Bulgaria,BGR,2001,24.518131,2.2697885,73.21208
Bulgaria,BGR,2002,25.973707,2.9366899,71.0896
Bulgaria,BGR,2003,21.330265,3.8963988,74.77334
Bulgaria,BGR,2004,21.329077,4.188987,74.48194
Bulgaria,BGR,2005,21.699072,5.263734,73.03719
Bulgaria,BGR,2006,22.10574,5.032035,72.86222
Bulgaria,BGR,2007,17.069553,3.5484216,79.38203
Bulgaria,BGR,2008,18.457743,3.62552,77.91673
Bulgaria,BGR,2009,20.218214,5.1668735,74.614914
Bulgaria,BGR,2010,19.199457,7.6886454,73.11189
Bulgaria,BGR,2011,19.216732,4.928012,75.85526
Bulgaria,BGR,2012,19.438833,7.3071733,73.254
Bulgaria,BGR,2013,18.707655,10.177441,71.11491
Bulgaria,BGR,2014,19.498186,10.104898,70.39691
Bulgaria,BGR,2015,17.692781,11.299108,71.00811
Bulgaria,BGR,2016,19.016075,9.809312,71.17461
Bulgaria,BGR,2017,18.196228,8.443123,73.36065
Bulgaria,BGR,2018,18.70933,12.588787,68.70188
Bulgaria,BGR,2019,19.795065,10.773822,69.431114
Bulgaria,BGR,2020,21.445946,11.537758,67.0163
Bulgaria,BGR,2021,18.661123,13.718689,67.62019
Bulgaria,BGR,2022,17.755186,12.63413,69.61068
CIS (EI),,1965,0.07632619,3.4813333,96.44234
CIS (EI),,1966,0.0796093,3.6910224,96.22937
CIS (EI),,1967,0.08272498,3.3877106,96.529564
CIS (EI),,1968,0.110856466,3.8358662,96.053276
CIS (EI),,1969,0.12308883,4.0670166,95.80989
CIS (EI),,1970,0.1413445,4.17463,95.68403
CIS (EI),,1971,0.16539508,4.0343986,95.8002
CIS (EI),,1972,0.28715008,3.7400343,95.97282
CIS (EI),,1973,0.3976964,3.5433114,96.05899
CIS (EI),,1974,0.5651688,3.623434,95.8114
CIS (EI),,1975,0.7181552,3.2949784,95.98687
CIS (EI),,1976,0.92156583,3.4166834,95.66175
CIS (EI),,1977,1.1797012,3.5416842,95.27862
CIS (EI),,1978,1.1624627,3.918541,94.919
CIS (EI),,1979,1.2857972,3.8662984,94.84791
CIS (EI),,1980,1.559354,4.043397,94.39725
CIS (EI),,1981,1.79874,4.019434,94.18182
CIS (EI),,1982,2.0203645,3.6683857,94.31125
CIS (EI),,1983,2.1985366,3.7095654,94.09189
CIS (EI),,1984,2.7346985,4.0228815,93.24242
CIS (EI),,1985,2.476287,4.789064,92.73465
CIS (EI),,1986,2.4999118,4.7097397,92.790344
CIS (EI),,1987,2.9004178,4.614114,92.485466
CIS (EI),,1988,3.0748746,4.7027802,92.22234
CIS (EI),,1989,3.0287015,4.5643034,92.407
CIS (EI),,1990,2.633861,4.901607,92.46453
CIS (EI),,1991,2.7298179,4.9927187,92.27746
CIS (EI),,1992,2.8489513,5.3416343,91.80942
CIS (EI),,1993,3.0661101,5.9464073,90.98749
CIS (EI),,1994,2.7589743,6.628401,90.612625
CIS (EI),,1995,2.9844065,6.8596096,90.15598
CIS (EI),,1996,3.441077,6.399551,90.15937
CIS (EI),,1997,3.6131625,6.7496405,89.6372
CIS (EI),,1998,3.4561853,6.7798166,89.76401
CIS (EI),,1999,4.0131006,6.8566427,89.13025
CIS (EI),,2000,4.254315,6.9651933,88.78049
CIS (EI),,2001,4.336576,7.072787,88.59064
CIS (EI),,2002,4.4750547,6.724049,88.800896
CIS (EI),,2003,4.6020885,6.4876375,88.91028
CIS (EI),,2004,4.337987,6.961633,88.70038
CIS (EI),,2005,4.453402,6.8310075,88.71559
CIS (EI),,2006,4.4582624,6.4987564,89.04298
CIS (EI),,2007,4.47127,6.5304437,88.99828
CIS (EI),,2008,4.5237093,5.9292707,89.54702
CIS (EI),,2009,4.7088175,6.469843,88.821335
CIS (EI),,2010,4.682446,6.1411705,89.176384
CIS (EI),,2011,4.5258036,5.7387085,89.73549
CIS (EI),,2012,4.5521765,5.639156,89.80867
CIS (EI),,2013,4.4689126,6.1313176,89.399765
CIS (EI),,2014,4.6102605,5.829156,89.56058
CIS (EI),,2015,5.0784693,5.7914243,89.130104
CIS (EI),,2016,4.9585233,6.1782646,88.863205
CIS (EI),,2017,5.0345635,6.193384,88.77205
CIS (EI),,2018,4.8329883,6.0285683,89.13844
CIS (EI),,2019,4.946183,6.1755776,88.878235
CIS (EI),,2020,5.267344,6.8003306,87.93233
CIS (EI),,2021,5.1115556,6.3985915,88.48985
CIS (EI),,2022,5.4293036,6.4257436,88.14495
Canada,CAN,1965,0.026147766,25.138649,74.835205
Canada,CAN,1966,0.033003476,26.194746,73.772255
Canada,CAN,1967,0.028076189,25.610426,74.3615
Canada,CAN,1968,0.15829207,24.47401,75.3677
Canada,CAN,1969,0.086002655,25.521269,74.39272
Canada,CAN,1970,0.15747409,25.025076,74.81745
Canada,CAN,1971,0.62827003,24.927824,74.44391
Canada,CAN,1972,0.986434,25.893644,73.11993
Canada,CAN,1973,1.9215368,25.552883,72.52558
Canada,CAN,1974,1.7947893,26.811583,71.39363
Canada,CAN,1975,1.5582585,26.15631,72.28542
Canada,CAN,1976,2.0616767,26.332035,71.60629
Canada,CAN,1977,2.9479222,25.808472,71.2436
Canada,CAN,1978,3.4260345,27.058771,69.51519
Canada,CAN,1979,3.7621908,27.29702,68.94079
Canada,CAN,1980,3.979667,27.539682,68.48065
Canada,CAN,1981,4.217374,29.403925,66.37869
Canada,CAN,1982,4.1605086,29.416243,66.42325
Canada,CAN,1983,5.3044395,30.49923,64.19633
Canada,CAN,1984,5.355674,30.855843,63.78848
Canada,CAN,1985,6.0102453,31.611633,62.37812
Canada,CAN,1986,7.0095835,32.04593,60.944485
Canada,CAN,1987,7.3625827,31.649542,60.987873
Canada,CAN,1988,7.592769,29.61134,62.795895
Canada,CAN,1989,7.196498,27.817396,64.98611
Canada,CAN,1990,6.8339953,29.480997,63.685005
Canada,CAN,1991,7.922101,30.499428,61.578472
Canada,CAN,1992,7.320568,30.51211,62.167324
Canada,CAN,1993,8.323736,30.450893,61.225372
Canada,CAN,1994,9.204446,29.927301,60.86825
Canada,CAN,1995,8.152399,29.888117,61.959488
Canada,CAN,1996,7.5243263,30.879307,61.596363
Canada,CAN,1997,6.660884,30.284904,63.05421
Canada,CAN,1998,5.8539014,29.307375,64.83872
Canada,CAN,1999,5.8317976,29.588795,64.57941
Canada,CAN,2000,5.6239886,29.767815,64.6082
Canada,CAN,2001,6.0106916,28.20141,65.7879
Canada,CAN,2002,5.68766,28.546556,65.76578
Canada,CAN,2003,5.57723,27.180016,67.24276
Canada,CAN,2004,6.5869427,26.827923,66.58513
Canada,CAN,2005,6.620732,28.265472,65.11379
Canada,CAN,2006,7.0420957,27.618176,65.33973
Canada,CAN,2007,6.4325333,27.695152,65.872314
Canada,CAN,2008,6.6451945,28.591097,64.76371
Canada,CAN,2009,6.44902,29.210728,64.34025
Canada,CAN,2010,6.3900046,27.808294,65.8017
Canada,CAN,2011,6.3180885,28.648472,65.03344
Canada,CAN,2012,6.3459,29.00381,64.65029
Canada,CAN,2013,6.71771,28.980621,64.30167
Canada,CAN,2014,6.9104013,28.198492,64.891106
Canada,CAN,2015,6.476703,28.814518,64.70878
Canada,CAN,2016,6.502761,29.69933,63.79791
Canada,CAN,2017,6.359414,29.773268,63.867317
Canada,CAN,2018,6.2305546,28.891912,64.87753
Canada,CAN,2019,6.273792,28.665491,65.060715
Canada,CAN,2020,6.45398,30.835331,62.71069
Canada,CAN,2021,6.009055,30.239046,63.7519
Canada,CAN,2022,5.5176325,30.622011,63.860355
Central America (EI),,1971,0.21037145,12.738326,87.0513
Central America (EI),,1972,0.34413108,12.906006,86.74986
Central America (EI),,1973,0.19828193,12.411807,87.389915
Central America (EI),,1974,0.10520979,13.088926,86.80586
Central America (EI),,1975,0.09179475,11.855992,88.052216
Central America (EI),,1976,0.0622826,13.12191,86.8158
Central America (EI),,1977,0,12.341241,87.65876
Central America (EI),,1978,0,15.349611,84.65039
Central America (EI),,1979,0,17.265028,82.73497
Central America (EI),,1985,0,26.786247,73.21375
Central America (EI),,1986,0,29.564842,70.43516
Central America (EI),,1987,0,28.886547,71.11346
Central America (EI),,1988,0,30.695482,69.30452
Central America (EI),,1989,0,31.725052,68.27495
Central America (EI),,1990,0,32.043663,67.95634
Central America (EI),,1991,0,29.83178,70.16822
Central America (EI),,1992,0,27.12252,72.87749
Central America (EI),,1993,0,27.521982,72.47801
Central America (EI),,1994,0,25.153784,74.846214
Central America (EI),,1995,0,23.175493,76.82451
Central America (EI),,1996,0,25.864536,74.13547
Central America (EI),,1997,0,24.05491,75.94509
Central America (EI),,1998,0,21.420517,78.57948
Central America (EI),,1999,0,24.960342,75.03966
Central America (EI),,2000,0,25.19565,74.804344
Central America (EI),,2014,0,27.040085,72.959915
Central America (EI),,2015,0,26.572906,73.42709
Central America (EI),,2016,0,26.782984,73.21702
Central America (EI),,2017,0,28.651493,71.3485
Central America (EI),,2018,0,29.42906,70.57094
Central America (EI),,2019,0,25.500643,74.49936
Central America (EI),,2020,0,30.92361,69.07639
Central America (EI),,2021,0,29.999203,70.0008
Central America (EI),,2022,0,29.417244,70.582756
Central America (EI),,1980,,20.214928,79.785065
Central America (EI),,1981,,22.399574,77.600426
Central America (EI),,1982,,22.183714,77.81629
Central America (EI),,1983,,23.578016,76.42198
Central America (EI),,1984,,25.592047,74.40796
Central America (EI),,2001,,22.391533,77.60847
Central America (EI),,2002,,23.148567,76.85143
Central America (EI),,2003,,23.086876,76.913124
Central America (EI),,2004,,23.528975,76.47102
Central America (EI),,2005,,24.867643,75.132355
Central America (EI),,2006,,24.72052,75.27949
Central America (EI),,2007,,24.016212,75.98379
Central America (EI),,2008,,25.383736,74.616264
Central America (EI),,2009,,25.172552,74.827446
Central America (EI),,2010,,27.07466,72.92535
Central America (EI),,2011,,26.260498,73.7395
Central America (EI),,2012,,27.398693,72.6013
Central America (EI),,2013,,27.10423,72.895775
Chile,CHL,1965,0,16.141762,83.85823
Chile,CHL,1966,0,15.867013,84.13299
Chile,CHL,1967,0,15.8887,84.111305
Chile,CHL,1968,0,13.367759,86.63225
Chile,CHL,1969,0,13.999327,86.00067
Chile,CHL,1970,0,14.19122,85.80878
Chile,CHL,1971,0,14.860414,85.13959
Chile,CHL,1972,0,17.308092,82.69191
Chile,CHL,1973,0,17.450201,82.5498
Chile,CHL,1974,0,19.770317,80.22969
Chile,CHL,1975,0,21.942268,78.05774
Chile,CHL,1976,0,21.900364,78.09964
Chile,CHL,1977,0,22.105398,77.89461
Chile,CHL,1978,0,22.151817,77.84818
Chile,CHL,1979,0,21.552887,78.44711
Chile,CHL,1980,0,22.069942,77.93005
Chile,CHL,1981,0,22.72726,77.272736
Chile,CHL,1982,0,26.627869,73.37214
Chile,CHL,1983,0,27.825817,72.17418
Chile,CHL,1984,0,27.770302,72.2297
Chile,CHL,1985,0,30.351582,69.64842
Chile,CHL,1986,0,31.423769,68.57623
Chile,CHL,1987,0,32.36392,67.636086
Chile,CHL,1988,0,28.551182,71.44882
Chile,CHL,1989,0,21.783056,78.21694
Chile,CHL,1990,0,18.957916,81.04208
Chile,CHL,1991,0,24.08466,75.915344
Chile,CHL,1992,0,28.355387,71.64461
Chile,CHL,1993,0,27.529266,72.47073
Chile,CHL,1994,0,25.954521,74.04547
Chile,CHL,1995,0,26.028479,73.97152
Chile,CHL,1996,0,22.5519,77.4481
Chile,CHL,1997,0,21.909548,78.09045
Chile,CHL,1998,0,18.059258,81.94075
Chile,CHL,1999,0,15.275814,84.72418
Chile,CHL,2000,0,19.783125,80.21688
Chile,CHL,2001,0,22.047363,77.95264
Chile,CHL,2002,0,22.87545,77.12456
Chile,CHL,2003,0,22.010805,77.98919
Chile,CHL,2004,0,19.43779,80.56221
Chile,CHL,2005,0,22.099463,77.90054
Chile,CHL,2006,0,22.957874,77.04213
Chile,CHL,2007,0,19.440195,80.55981
Chile,CHL,2008,0,21.59478,78.40523
Chile,CHL,2009,0,22.96064,77.03937
Chile,CHL,2010,0,19.835663,80.16434
Chile,CHL,2011,0,18.481121,81.518875
Chile,CHL,2012,0,18.747072,81.25293
Chile,CHL,2013,0,18.79665,81.203354
Chile,CHL,2014,0,20.39204,79.607956
Chile,CHL,2015,0,21.905157,78.09485
Chile,CHL,2016,0,20.180143,79.819855
Chile,CHL,2017,0,22.318325,77.68168
Chile,CHL,2018,0,24.333767,75.66624
Chile,CHL,2019,0,23.463417,76.53659
Chile,CHL,2020,0,25.859335,74.14067
Chile,CHL,2021,0,24.355661,75.64434
Chile,CHL,2022,0,28.114304,71.8857
China,CHN,1965,0,4.253407,95.7466
China,CHN,1966,0,3.9831228,96.01688
China,CHN,1967,0,3.818398,96.1816
China,CHN,1968,0,4.458871,95.54112
China,CHN,1969,0,3.7274022,96.2726
China,CHN,1970,0,3.0095923,96.99041
China,CHN,1971,0,3.0704048,96.929596
China,CHN,1972,0,3.227597,96.77241
China,CHN,1973,0,3.417015,96.58298
China,CHN,1974,0,3.7493546,96.25064
China,CHN,1975,0,3.503824,96.49617
China,CHN,1976,0,3.3725686,96.62743
China,CHN,1977,0,3.2287142,96.771286
China,CHN,1978,0,2.7594638,97.24053
China,CHN,1979,0,3.008899,96.9911
China,CHN,1980,0,3.566198,96.43381
China,CHN,1981,0,4.066497,95.9335
China,CHN,1982,0,4.4212723,95.57873
China,CHN,1983,0,4.8234906,95.176506
China,CHN,1984,0,4.515455,95.48455
China,CHN,1985,0,4.441829,95.558174
China,CHN,1986,0,4.3385277,95.661476
China,CHN,1987,0,4.2555475,95.74445
China,CHN,1988,0,4.3230724,95.676926
China,CHN,1989,0,4.4680266,95.53197
China,CHN,1990,0,4.723668,95.27633
China,CHN,1991,0,4.4247785,95.575226
China,CHN,1992,0,4.4127026,95.5873
China,CHN,1993,0.048123814,4.75786,95.194016
China,CHN,1994,0.41666982,4.952474,94.63085
China,CHN,1995,0.3517341,5.5538197,94.094444
China,CHN,1996,0.37299544,5.1431327,94.48387
China,CHN,1997,0.37255985,5.361735,94.26571
China,CHN,1998,0.36369908,5.4277787,94.20852
China,CHN,1999,0.37254304,5.1882854,94.43916
China,CHN,2000,0.40246058,5.656926,93.94061
China,CHN,2001,0.39498705,6.6186247,92.98639
China,CHN,2002,0.5182306,6.2804885,93.20128
China,CHN,2003,0.7625031,5.30111,93.936386
China,CHN,2004,0.75399506,5.60094,93.64506
China,CHN,2005,0.69372624,5.5544806,93.75179
China,CHN,2006,0.64970094,5.5779824,93.772316
China,CHN,2007,0.6730006,5.718535,93.60846
China,CHN,2008,0.70881206,7.2686663,92.02252
China,CHN,2009,0.6912145,6.9355316,92.37326
China,CHN,2010,0.6851367,7.6156235,91.69924
China,CHN,2011,0.7366331,7.083536,92.17983
China,CHN,2012,0.7929398,8.521587,90.68548
China,CHN,2013,0.8614058,8.958172,90.18042
China,CHN,2014,0.9971855,10.228592,88.77422
China,CHN,2015,1.2604849,10.832989,87.906525
China,CHN,2016,1.5523111,11.726429,86.72125
China,CHN,2017,1.7287691,12.291986,85.97924
China,CHN,2018,1.9495938,12.861612,85.1888
China,CHN,2019,2.1937287,13.439247,84.36702
China,CHN,2020,2.223088,14.062172,83.714745
China,CHN,2021,2.3322124,14.886463,82.78132
China,CHN,2022,2.3607652,16.01911,81.62013
Colombia,COL,1965,0,10.729045,89.27095
Colombia,COL,1966,0,10.590929,89.40908
Colombia,COL,1967,0,11.202192,88.797806
Colombia,COL,1968,0,12.023638,87.976364
Colombia,COL,1969,0,13.203888,86.79611
Colombia,COL,1970,0,13.413398,86.5866
Colombia,COL,1971,0,14.3879595,85.612045
